2013,5,1703,P,Miller,I. Daneek,,H,11,,,R0001034,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,73188.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1703,P,Miller,I. Daneek,,H,12,,,R0001284,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,14232.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1703,P,Miller,I. Daneek,,H,13,,,R0001523,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1425.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1704,P,Oberman,Igor,,H,10,,,R0000762,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,85880.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1704,P,Oberman,Igor,,H,12,,,R0000875,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,6520.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1704,P,Oberman,Igor,,H,13,,,R0001031,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,19961.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1706,P,Caughman,Manuel,,H,10,,,R0001152,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1706,P,Caughman,Manuel,,H,12,,,R0001390,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1706,P,Caughman,Manuel,,H,7,,,R0000076,E,Staples,Y,OTHR,,,,New Hyde Park,NY,11040,Q,0.22,3/4/2013,,,Other,refund,N,
2013,5,1707,P,Gibson,Vanessa,L,H,11,,,R0001066,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,69910.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1707,P,Gibson,Vanessa,L,H,12,,,R0001068,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4104.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1707,P,Gibson,Vanessa,L,H,12,,,R0001247,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,18248.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1707,P,Gibson,Vanessa,L,H,13,,,R0001627,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,399.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1709,P,Thompkins,Cynthia,,H,11,,,R0000494,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,31498.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1709,P,Thompkins,Cynthia,,H,11,,,R0000511,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,2536.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1709,P,Thompkins,Cynthia,,H,12,,,R0000527,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,3592.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1710,P,Torres,Ritchie,,H,10,,,R0001124,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1710,P,Torres,Ritchie,,H,12,,,R0001278,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1710,P,Torres,Ritchie,,H,13,,,R0001516,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,40954.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1713,P,Maisel,Alan,,H,10,,,R0000964,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1713,P,Maisel,Alan,,H,12,,,R0001116,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1713,P,Maisel,Alan,,H,13,,,R0001177,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,21945.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1717,P,Kagan,Ari,,H,10,,,R0000954,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1717,P,Kagan,Ari,,H,10,,,R0001005,E,Citibank,Y,CORP,,,,Brooklyn,NY,11235,K,200.00,7/18/2013,,,Other,new bank customers,N,
2013,5,1717,P,Kagan,Ari,,H,12,,,R0001072,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1718,P,Hurley,Frank,R,H,10,,,R0000455,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,33487.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1718,P,Hurley,Frank,R,H,11,,,R0000464,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,969.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1719,P,Treyger,Mark,,H,10,,,R0001004,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1719,P,Treyger,Mark,,H,12,,,R0001141,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1719,P,Treyger,Mark,,H,13,,,R0001282,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,60996.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1721,P,Quaglione,John,F,H,13,,,R0000673,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1722,P,Similien,Jean,H,H,12,,,R0000832,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,57438.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1735,P,Lopez,Vito,J,H,10,,,R0000837,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1735,P,Lopez,Vito,J,H,12,,,R0001030,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4570.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1736,P,De Stefano,Danielle,M,H,13,,,R0000553,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,34690.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1739,P,Mirocznik,Mendy,,H,11,,,R0000662,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1739,P,Mirocznik,Mendy,,H,12,,,R0000751,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4190.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1742,P,Gardner,Sean,P,H,12,,,R0000744,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,76560.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1743,P,Deutsch,Chaim,M,H,11,,,R0000707,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1743,P,Deutsch,Chaim,M,H,12,,,R0000789,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1743,P,Deutsch,Chaim,M,H,13,,,R0000812,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,64148.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1746,P,Mays,Gregory,,H,12,,,R0000691,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,30723.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,1746,P,Mays,Gregory,,H,12,,,R0000827,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,25077.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1747,P,Voskerichian,Chrissy,,H,10,,,R0000702,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87552.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,1747,P,Voskerichian,Chrissy,,H,11,,,R0000752,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,228.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,1747,P,Voskerichian,Chrissy,,H,12,,,R0000935,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1748,P,Storobin,David,,H,13,,,R0000620,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1784,P,Garland,David,P,H,13,,,R0000796,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,46398.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1786,P,Walsh,Christopher,,H,13,,,R0000379,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,77719.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,1788,P,Prentzas,Constantinos,,H,11,,,R0000691,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87067.00,8/22/2013,,,Public Funds Payment,,N,
2013,5,1788,P,Prentzas,Constantinos,,H,12,,,R0000940,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5333.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,1794,P,Oloruntoba (Toba),Adeyemi,L,H,11,,,R0000179,E,LACONIA CAR SERVICES,Y,CORP,,,,Bronx,NY,10466,X,60.00,8/11/2013,,,Other,transportation fare,N,
2013,5,227,P,Lancman,Rory,I,H,10,,,R0000916,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,227,P,Lancman,Rory,I,H,10,,,R0000941,E,Petty Cash Re-Deposit,Y,OTHR,,,,,,,,10.00,8/5/2013,,,Other,Re-Deposit,N,
2013,5,227,P,Lancman,Rory,I,H,12,,,R0001020,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,227,P,Lancman,Rory,I,H,13,,,R0001149,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,40886.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,292,P,Rose,Deborah,,L,13,,,R0002545,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87495.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,311,P,Levine,Mark,D,J,11,,,R0001963,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,311,P,Levine,Mark,D,J,12,,,R0002127,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,311,P,Levine,Mark,D,J,13,,,R0002302,E,Levine 2013,Y,PCOMC,,,,New York,NY,10040,M,473.00,9/27/2013,,,Other,Petty Cash Redeposit,N,
2013,5,311,P,Levine,Mark,D,J,9,,,R0001499,E,"Barrie, Cullen M",N,IND,,,,New York,NY,10031,M,66.20,6/28/2013,,,Other,Reimbursement,N,
2013,5,332,P,Simon,Lew,M,J,10,,,R0000493,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,68457.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,332,P,Simon,Lew,M,J,11,,,R0000507,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,15025.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,332,P,Simon,Lew,M,J,13,,,R0000719,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,26233.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,343,P,Graziano,Paul,D,I,10,,,R0000374,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,343,P,Graziano,Paul,D,I,12,,,R0000470,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,353,P,Rodriguez,Ydanis,A,L,12,,,R0002762,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,78650.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,353,P,Rodriguez,Ydanis,A,L,12,,,R0002861,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,8700.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,436,P,Saffran,Dennis,J,I,10,,,R0000771,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,7/12/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,10,,,R0000772,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,7/19/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,10,,,R0000773,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,7/26/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,10,,,R0000774,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,8/2/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,11,,,R0000858,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,1.20,8/19/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,11,,,R0000976,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,8/23/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,12,,,R0001090,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,8/30/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,12,,,R0001105,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,9/6/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,12,,,R0001114,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,9/16/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,13,,,R0001148,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,436,P,Saffran,Dennis,J,I,13,,,R0001176,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,9/26/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,13,,,R0001177,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,9/30/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000543,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,3.20,5/24/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000544,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,6/3/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000545,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,6/7/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000546,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,6/14/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000547,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,6/21/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000548,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,6/28/2013,,,Other,Employee DBL,N,
2013,5,436,P,Saffran,Dennis,J,I,9,,,R0000607,E,NYS Insurance Fund,Y,OTHR,,,,Albany,NY,12206,Z,0.60,7/6/2013,,,Other,Employee DBL,N,
2013,5,530,P,Crowley,Elizabeth,S,N,13,,,R0001723,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,711,P,Gonzalez,Sara,M,M,10,,,R0002036,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,711,P,Gonzalez,Sara,M,M,12,,,R0002121,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,717,P,Gentile,Vincent,J,P,13,,,R0002987,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,743,P,Mark-Viverito,Melissa,,K,11,,,R0002573,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,743,P,Mark-Viverito,Melissa,,K,12,,,R0002664,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,743,P,Mark-Viverito,Melissa,,K,13,,,R0002829,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,62284.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,756,P,Giovinazzo,Lisa,E,I,10,,,R0000774,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87590.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,756,P,Giovinazzo,Lisa,E,I,11,,,R0000824,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,57.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,756,P,Giovinazzo,Lisa,E,I,12,,,R0000876,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4753.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,767,P,Palma,Annabel,,L,10,,,R0000667,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,21945.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,767,P,Palma,Annabel,,L,12,,,R0000750,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1155.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,767,P,Palma,Annabel,,L,13,,,R0000809,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,21175.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,768,P,Johnson,Joyce,S,J,11,,,R0000879,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,79087.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,768,P,Johnson,Joyce,S,J,12,,,R0001081,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,199.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,768,P,Johnson,Joyce,S,J,12,,,R0001152,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,11710.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,802,P,Whitehead,John,C,I,10,,,R0000663,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,52292.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,802,P,Whitehead,John,C,I,11,,,R0000673,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4788.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,802,P,Whitehead,John,C,I,12,,,R0000820,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,1083.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,802,P,Whitehead,John,C,I,12,,,R0000827,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,7201.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,804,P,Mendez,Rosie,,J,10,,,R0001214,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,804,P,Mendez,Rosie,,J,12,,,R0001493,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,804,P,Mendez,Rosie,,J,13,,,R0001652,E,Coalition for Dist Altern CODA,Y,PCOMP,,,,New York,NY,10009,M,204.17,9/21/2013,,,Other,palm card printing,N,
2013,5,804,P,Mendez,Rosie,,J,13,,,R0001658,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,21945.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,804,P,Mendez,Rosie,,J,9,,,R0000868,E,Coda District Leaders,Y,OTHR,,,,New York,NY,10003,M,873.66,6/24/2013,,,Other,joint expense,N,
2013,5,838,P,Arroyo,Maria,,K,12,,,R0002308,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,33658.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,838,P,Arroyo,Maria,,K,12,,,R0002457,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,19202.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,838,P,Arroyo,Maria,,K,13,,,R0002719,E,Petty Cash Re-deposit - Chase,Y,OTHR,,,,Bronx,NY,10455,X,5.01,9/19/2013,,,Other,Petty Cash Balance,N,
2013,5,838,P,Arroyo,Maria,,K,13,,,R0002838,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,9291.00,9/26/2013,,,Public Funds Payment,,N,
2013,5,838,P,Arroyo,Maria,,K,5,,,R0001178,E,Arroyo 2013,Y,PCOMC,,,,Bronx,NY,10454,X,20.36,4/19/2012,,,Prodeeds Sale / Lease,Supplies,N,
2013,5,846,P,Mealy,Darlene,,J,12,,,R0001788,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,37692.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,98,P,Chin,Margaret,S,K,10,,,R0003957,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87067.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,98,P,Chin,Margaret,S,K,11,,,R0003965,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,712.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,98,P,Chin,Margaret,S,K,12,,,R0004108,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4621.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,98,P,Chin,Margaret,S,K,6,,,R0003144,E,TD Bank,Y,CORP,,,,New York,NY,10013,,15.00,10/4/2012,,,Other,Fee for returned ck,N,
2013,5,FA,P,Mateo,Heriberto,,I,11,,,R0000426,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,42379.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,FA,P,Mateo,Heriberto,,I,12,,,R0000509,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,8635.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,FA,P,Mateo,Heriberto,,I,12,,,R0000619,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,38626.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,M1,P,Duane,John,F,I,10,,,R0000802,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,M1,P,Duane,John,F,I,12,,,R0000850,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,M2,P,Pabon,Julio,,H,10,,,R0000724,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,44084.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,M2,P,Pabon,Julio,,H,11,,,R0000735,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,4313.00,8/15/2013,,,Public Funds Payment,,N,
2013,5,M2,P,Pabon,Julio,,H,12,,,R0000817,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,798.00,8/28/2013,,,Public Funds Payment,,N,
2013,5,M2,P,Pabon,Julio,,H,12,,,R0000873,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,,5019.00,9/6/2013,,,Public Funds Payment,,N,
2013,5,M2,P,Pabon,Julio,,H,7,,,R0000099,E,"Lopez, Jesus Bob",N,IND,,,,Bronx,NY,10473,X,105.88,3/11/2013,,,Other,office supplies,N,
2013,5,ML,P,Landis,Marc,A,I,10,,,R0001247,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,87780.00,8/5/2013,,,Public Funds Payment,,N,
2013,5,ML,P,Landis,Marc,A,I,12,,,R0001300,E,N.Y.C. Campaign Finance Board,Y,CFB,,,,New York,NY,10006,M,4620.00,9/6/2013,,,Public Funds Payment,,N,
2013,6,361,NP,Rivera,Joel,,L,1,,,R0001007,E,"Basci Communications, Inc.",Y,CORP,,,,Brooklyn,NY,11201,,246.00,7/6/2007,,,Other,Refund of Postage,N,
2013,6,LW,NP,Recchia,Domenic,M,K,5,,,R0004082,E,"Recchia, Domenic",N,IND,,,,Brooklyn,NY,11223,K,112.24,7/1/2012,,,Other,Reimbursement,N,
2013,6,LW,NP,Recchia,Domenic,M,K,8,,,R0004978,E,Recchia for Congress,Y,PCOMZ,,,,Brooklyn,NY,11223,K,182.20,5/10/2013,,,Other,Reimburse Gas/Food,N,
ELECTION,OFFICECD,CANDID,CANCLASS,CANDLAST,CANDFIRST,CANDMI,COMMITTEE,FILING,PAGENO,SEQUENCENO,REFNO,SCHEDULE,NAME,ORG_IND,C_CODE,STRNO,STRNAME,APARTMENT,CITY,STATE,ZIP,BOROUGHCD,AMNT,DATE,REFUNDDATE,PAY_METHOD,TYPE,OTHER,RR_IND,SEG_IND
